chr1	55406150	55406183	GC_rich	26	+
chr1	56972502	56972548	C-rich	201	+
chr1	59763352	59763354	GC_rich	31	+
chr1	60409757	60409795	(GGA)n	267	+
chr1	60409918	60409919	(CGCGG)n	219	+
chr1	61514820	61515037	L1Md_T	36120	+
chr1	62295786	62296009	L1Md_T	33972	+
chr1	63113730	63113770	GC_rich	26	+
chr1	63273679	63273723	GC_rich	30	+
chr1	66863172	66863301	G-rich	318	+
chr1	69231655	69232083	L1Md_T	33820	+
chr1	72307012	72307154	B3A	282	-
chr1	72307181	72307203	AT_rich	22	+
chr1	72307222	72307350	RSINE1	482	-
chr1	74124378	74124392	GC_rich	24	+
chr1	74124447	74124479	GC_rich	25	+
chr1	74855044	74855089	GC_rich	33	+
chr1	74855558	74855606	(CCG)n	215	+
chr1	74901033	74901080	(CA)n	423	+
chr1	78216847	78216892	(CCG)n	321	+
chr1	86527261	86527270	GC_rich	21	+
chr1	89930541	89930603	(CGG)n	224	+
chr1	91458899	91458986	MIRb	242	+
chr1	91459123	91459195	(CCGCG)n	210	+
chr1	92907194	92907215	GC_rich	21	+
chr1	93512187	93512217	G-rich	200	+
chr1	93685724	93685753	GC_rich	22	+
chr1	97662005	97662051	C-rich	219	+
chr1	103419461	103419546	L1Md_T	37455	-
chr1	106172068	106172096	GC_rich	21	+
chr1	106172115	106172291	GC_rich	50	+
chr1	106172336	106172384	(TCG)n	201	+
chr1	106172896	106172939	GC_rich	29	+
chr1	113897771	113898031	L1Md_T	8981	+
chr1	118096997	118097325	L1Md_T	31546	+
chr1	119420952	119420999	G-rich	220	+
chr1	119421166	119421263	GC_rich	55	+
chr1	119421933	119421954	GC_rich	21	+
chr1	120603004	120603029	GC_rich	35	+
chr1	120603260	120603294	(CCG)n	252	+
chr1	120603648	120603715	(CGG)n	270	+
chr1	132190498	132190593	GC_rich	46	+
chr1	132190702	132190759	(CGTG)n	183	+
chr1	134415546	134415563	GC_rich	21	+
chr1	134555920	134555963	L2a	208	-
chr1	134646505	134646636	C-rich	228	+
chr1	136345575	136345608	GC_rich	26	+
chr1	151344492	151344551	(CGG)n	210	+
chr1	153494051	153494389	MLTR14	259	+
chr1	155812728	155812773	(CAG)n	205	+
chr1	156559223	156559277	(GGGTG)n	205	+
chr1	160792388	160792416	GC_rich	21	+
chr1	160792851	160792926	G-rich	233	+
chr1	164458038	164458092	G-rich	221	+
chr1	164458472	164458493	GC_rich	21	+
chr1	171064163	171064235	tRNA-Glu-GAG_	634	-
chr1	171064387	171064458	(TTGGGG)n	218	+
chr1	171064698	171064770	tRNA-Gly-GGA	668	-
chr1	171065357	171065429	tRNA-Asp-GAY	653	-
chr1	171065983	171066036	tRNA-Leu-CTG	609	+
chr1	171071791	171071863	tRNA-Glu-GAG_	634	-
chr1	171072015	171072093	(TTGGGG)n	237	+
chr1	171072333	171072405	tRNA-Gly-GGA	668	-
chr1	171072992	171073064	tRNA-Asp-GAY	653	-
chr1	171079405	171079477	tRNA-Glu-GAG_	634	-
chr1	171079629	171079707	(TTGGGG)n	237	+
chr1	171079947	171080019	tRNA-Gly-GGA	668	-
chr1	171080606	171080678	tRNA-Asp-GAY	653	-
chr1	172312271	172312319	(CGGGG)n	187	+
chr1	172341244	172341298	C-rich	227	+
chr1	172501066	172501088	GC_rich	22	+
chr1	172562408	172562466	L2c	289	+
chr1	173367117	173367121	(CA)n	278	+
chr1	179902632	179903047	(TCTA)n	1319	+
chr1	179904218	179904548	(TCTA)n	1319	+
chr1	180696107	180696163	(GA)n	522	+
chr1	180696309	180696379	RLTR51A_Mm	277	+
chr1	180696322	180696387	RLTR31D_MM	247	-
chr1	180813741	180813761	C-rich	207	+
chr1	180813917	180813997	GC_rich	24	+
chr1	180942526	180942557	GC_rich	31	+
chr1	186967767	186967792	(CGGA)n	204	+
chr1	191821973	191822069	MTEa	442	-
chr1	191821994	191822082	MT2A	255	-
chr2	5137968	5137996	GC_rich	21	+
chr2	9877794	9877832	A-rich	200	+
chr2	13010573	13010631	GC_rich	23	+
chr2	17130549	17130818	L1Md_T	36161	-
chr2	18694817	18694860	(CCCCCA)n	190	+
chr2	19658586	19658634	GC_rich	27	+
chr2	25263344	25263365	GC_rich	21	+
chr2	25608054	25608106	GC_rich	24	+
chr2	26021637	26021660	GC_rich	23	+
chr2	26604210	26604267	GC_rich	22	+
chr2	26604326	26604478	(CCCCG)n	333	+
chr2	28183987	28184645	(CCCTAA)n	1129	+
chr2	29935802	29935807	B1_Mus2	1179	+
chr2	30801724	30801786	MIRb	182	+
chr2	30807169	30807238	B1_Mm	1029	-
chr2	30807301	30807403	PB1D10	319	+
chr2	30845473	30845507	GC_rich	27	+
chr2	31639498	31639524	(GGA)n	192	+
chr2	31639956	31639985	(TCC)n	207	+
chr2	32166773	32166790	MTEa	570	-
chr2	32362615	32362650	B3	602	+
chr2	32757514	32757537	GC_rich	23	+
chr2	33640671	33640698	GC_rich	48	+
chr2	34371943	34371970	(CGG)n	348	+
chr2	34753996	34754072	(CCCCG)n	200	+
chr2	34913426	34913450	GC_rich	24	+
chr2	34914044	34914127	G-rich	239	+
chr2	34914139	34914163	GC_rich	24	+
chr2	34914243	34914292	GC_rich	21	+
chr2	35661278	35661403	G-rich	238	+
chr2	35661428	35661449	GC_rich	21	+
chr2	37422943	37422997	(TCC)n	350	+
chr2	37786898	37786952	(TG)n	486	+
chr2	37786962	37787067	MIR	247	+
chr2	37794000	37794010	B1_Mm	1255	+
chr2	38351173	38351230	(TCC)n	418	+
chr2	38351604	38351676	GC_rich	23	+
chr2	46729793	46730300	L1Md_T	38240	-
chr2	48814263	48814288	(CCG)n	242	+
chr2	48814373	48814404	GC_rich	24	+
chr2	52742245	52742266	GC_rich	21	+
chr2	53762040	53762366	L1Md_T	36457	-
chr2	54385386	54385772	L1Md_T	28363	+
chr2	56798757	56798982	L1Md_T	36151	-
chr2	57222431	57222695	RLTR4_MM-int	69224	-
chr2	57222695	57222715	RLTR4_Mm	5680	-
chr2	59160983	59161015	(GGGGA)n	194	+
chr2	65238272	65238301	GC_rich	22	+
chr2	65238942	65238975	GC_rich	33	+
chr2	69586533	69586595	A-rich	287	+
chr2	69723119	69723168	GC_rich	21	+
chr2	70476455	70476490	(CCG)n	209	+
chr2	74655766	74655816	(CCG)n	233	+
chr2	74668133	74668167	(CGGG)n	224	+
chr2	74668271	74668309	(CCGGG)n	199	+
chr2	74668465	74668509	(CGG)n	279	+
chr2	74682618	74682649	(CGG)n	320	+
chr2	74698399	74698448	(CGG)n	216	+
chr2	74698539	74698583	(TCC)n	297	+
chr2	74704947	74704957	(CGG)n	212	+
chr2	75704545	75704573	GC_rich	21	+
chr2	76339128	76339130	C-rich	220	+
chr2	83644822	83645004	L1MDb	314	+
chr2	84714795	84714816	GC_rich	21	+
chr2	84714996	84715043	(CCG)n	192	+
chr2	84715075	84715090	GC_rich	24	+
chr2	84872236	84872280	GC_rich	23	+
chr2	84886885	84886926	G-rich	206	+
chr2	84887254	84887299	(TG)n	405	+
chr2	85048370	85048393	GC_rich	23	+
chr2	90745718	90745789	(CGG)n	231	+
chr2	90889072	90889104	(CAAAA)n	199	+
chr2	90889131	90889245	MER5A	357	+
chr2	90889876	90889906	GC_rich	23	+
chr2	90889950	90889978	GC_rich	21	+
chr2	90890322	90890345	GC_rich	23	+
chr2	91922238	91922260	GC_rich	22	+
chr2	93956779	93956841	GC_rich	27	+
chr2	93956938	93956971	GC_rich	26	+
chr2	98666696	98667190	GSAT_MM	3461	+
chr2	100547109	100547429	L1Md_T	38965	-
chr2	101678433	101678500	(CGG)n	203	+
chr2	102400374	102400431	C-rich	415	+
chr2	102400783	102400828	(CCGCG)n	220	+
chr2	102451865	102451933	C-rich	184	+
chr2	102451994	102452062	G-rich	211	+
chr2	105126704	105126744	(CCCA)n	210	+
chr2	105132891	105132920	(T)n	198	+
chr2	105661292	105661362	(CA)n	609	+
chr2	109918111	109918116	GC_rich	22	+
chr2	109918416	109918445	(TG)n	261	+
chr2	120850302	120850346	CT-rich	211	+
chr2	121806689	121806717	(CGGG)n	198	+
chr2	127270301	127270329	GC_rich	21	+
chr2	130295491	130295560	(CCG)n	262	+
chr2	130295576	130295609	GC_rich	33	+
chr2	130576992	130577026	(GAAAA)n	309	+
chr2	131262770	131262791	GC_rich	21	+
chr2	131546369	131546413	(CGG)n	215	+
chr2	133554767	133554802	G-rich	200	+
chr2	139678167	139678195	(TCC)n	198	+
chr2	139678285	139678310	GC_rich	25	+
chr2	143862845	143862884	GC_rich	25	+
chr2	144010622	144010643	GC_rich	21	+
chr2	144010666	144010695	GC_rich	22	+
chr2	144010854	144010896	GC_rich	28	+
chr2	144010911	144010973	GC_rich	27	+
chr2	144330808	144330843	GC_rich	21	+
chr2	144331041	144331079	(CTG)n	183	+
chr2	144331725	144331753	GC_rich	21	+
chr2	147084118	147084151	(CGG)n	203	+
chr2	147084937	147084962	GC_rich	25	+
chr2	148046004	148046048	C-rich	192	+
chr2	148046289	148046317	(GGA)n	231	+
chr2	151842891	151842916	GC_rich	25	+
chr2	152093280	152093323	GC_rich	29	+
chr2	152093333	152093362	(CGG)n	240	+
chr2	152397001	152397035	(TCC)n	186	+
chr2	152397050	152397069	GC_rich	30	+
chr2	152398012	152398049	GC_rich	23	+
chr2	152398112	152398145	GC_rich	26	+
chr2	153031851	153031865	GC_rich	22	+
chr2	153032035	153032063	GC_rich	21	+
chr2	153032064	153032154	(CGGGG)n	206	+
chr2	153080676	153080797	B2_Mm2	1381	+
chr2	153642917	153642979	ID2	248	+
chr2	154408612	154408683	PB1D9	398	+
chr2	155276559	155276606	GC_rich	26	+
chr2	155276829	155276886	GC_rich	36	+
chr2	157078434	157078477	GC_rich	22	+
chr2	157078573	157078602	GC_rich	29	+
chr2	157078839	157078871	GC_rich	25	+
chr2	157204231	157204283	GC_rich	24	+
chr2	160366261	160366286	(TGG)n	204	+
chr2	161109352	161109402	(CGGGG)n	205	+
chr2	163203202	163203230	GC_rich	21	+
chr2	163854292	163854310	MIRb	373	+
chr2	165234153	165234181	GC_rich	21	+
chr2	165234439	165234470	GC_rich	24	+
chr2	166713387	166713426	GC_rich	25	+
chr2	167188682	167188712	GC_rich	23	+
chr2	167189517	167189582	(TCC)n	325	+
chr2	168281132	168281221	G-rich	219	+
chr2	170131049	170131084	GC_rich	21	+
chr2	170131123	170131128	GC_rich	29	+
chr2	170221378	170221430	(GA)n	444	+
chr2	173737540	173737592	(CGTG)n	233	+
chr2	173737609	173737680	C-rich	233	+
chr2	173737990	173738153	RLTR17B_Mm	345	+
chr2	174285006	174285117	(CAGAGA)n	329	+
chr2	174330513	174330529	GC_rich	35	+
chr2	174472921	174472953	GC_rich	25	+
chr2	180025506	180025541	GC_rich	21	+
chr2	180642291	180642347	GC_rich	35	+
chr2	180642495	180642524	GC_rich	41	+
chr2	180776453	180776575	(CCG)n	200	+
chr2	182012782	182013161	(TTAGGG)n	1620	+
chr3	5435743	5436268	L1Md_T	34809	+
chr3	9251350	9251376	GC_rich	26	+
chr3	9251431	9251454	GC_rich	23	+
chr3	12469087	12469474	L1Md_T	36304	+
chr3	17908950	17909047	L1Md_A	39441	-
chr3	18054608	18054676	GA-rich	228	+
chr3	18055375	18055411	(CGG)n	207	+
chr3	19627958	19628031	tRNA-Arg-CGY_	610	-
chr3	22076195	22076514	C-rich	396	+
chr3	27710040	27710072	GC_rich	25	+
chr3	27710145	27710168	GC_rich	23	+
chr3	27710235	27710276	GC_rich	27	+
chr3	27710555	27710577	GC_rich	22	+
chr3	27711162	27711263	(CCG)n	265	+
chr3	30595436	30595476	GC_rich	26	+
chr3	30595523	30595537	GC_rich	29	+
chr3	30968952	30968984	(CGGA)n	246	+
chr3	31095168	31095236	(CGG)n	261	+
chr3	32616581	32616604	(CGGGGG)n	207	+
chr3	35130878	35131183	L1Md_T	38880	-
chr3	36689801	36689839	GC_rich	24	+
chr3	36690170	36690184	GA-rich	210	+
chr3	38216989	38217137	L1Md_T	39830	-
chr3	41082861	41082951	(CCG)n	211	+
chr3	45377408	45377466	A-rich	216	+
chr3	45578469	45578824	L1Md_T	35347	+
chr3	51340089	51340131	GC_rich	21	+
chr3	52269144	52269158	(CCG)n	215	+
chr3	53721252	53721571	L1Md_T	38844	-
chr3	55055274	55055303	GC_rich	22	+
chr3	56182877	56182910	(CGGG)n	201	+
chr3	56183262	56183389	(CCG)n	263	+
chr3	56183579	56183600	GC_rich	21	+
chr3	57847139	57847164	GC_rich	25	+
chr3	59006734	59006762	GC_rich	28	+
chr3	59625566	59626381	L1Md_T	34035	+
chr3	60045204	60045762	(CACAG)n	1305	+
chr3	60501110	60501138	(CGGG)n	210	+
chr3	62338935	62338964	GC_rich	29	+
chr3	64172022	64172181	(CAGAG)n	1389	+
chr3	64172194	64172374	(CAGAG)n	1290	+
chr3	64172382	64172478	(CACAG)n	1010	+
chr3	66634270	66635111	L1Md_T	39147	-
chr3	66635452	66635853	L1Md_T	39147	-
chr3	69005680	69005722	CT-rich	195	+
chr3	69316798	69316820	(CGGGG)n	198	+
chr3	69316843	69316908	(CCGAG)n	308	+
chr3	69317290	69317321	(CCG)n	201	+
chr3	84480366	84480422	GC_rich	21	+
chr3	86335692	86335811	L1Md_T	32716	-
chr3	87174659	87174710	C-rich	197	+
chr3	87174802	87174868	G-rich	205	+
chr3	87768623	87768675	(TC)n	243	+
chr3	87768770	87768791	(CA)n	189	+
chr3	87930382	87930424	(CCCCCG)n	225	+
chr3	88142493	88142521	GC_rich	28	+
chr3	89322028	89322079	(TG)n	417	+
chr3	89349991	89350045	(CCCCG)n	226	+
chr3	89412233	89412301	B1_Mur2	216	-
chr3	89412384	89412385	B1_Mus1	655	-
chr3	89773011	89773071	MIRc	183	-
chr3	89831170	89831192	GC_rich	22	+
chr3	89831229	89831250	GC_rich	21	+
chr3	89831649	89831677	GC_rich	28	+
chr3	90052904	90052926	(T)n	198	+
chr3	90465435	90465465	(CAG)n	207	+
chr3	90465908	90465952	G-rich	218	+
chr3	94572017	94572047	(G)n	270	+
chr3	94572062	94572171	B2_Mm2	348	+
chr3	94572337	94572482	B1_Mur3	772	-
chr3	94572494	94572542	(TG)n	660	+
chr3	95173529	95173552	GC_rich	23	+
chr3	95314537	95314624	B2_Mm2	1053	-
chr3	95315122	95315146	GC_rich	24	+
chr3	95871300	95871310	B1_Mus1	926	+
chr3	96359506	96359527	(TTTG)n	189	+
chr3	96374608	96374629	(CAAA)n	189	+
chr3	96451871	96451882	(CAA)n	207	+
chr3	96452494	96452566	tRNA-His-CAY_	643	+
chr3	96458107	96458141	tRNA-His-CAY_	643	-
chr3	100489012	100489042	GC_rich	30	+
chr3	100489241	100489264	GC_rich	52	+
chr3	101924215	101924348	G-rich	258	+
chr3	104961774	104961795	GC_rich	21	+
chr3	107036460	107036536	(CGG)n	224	+
chr3	107458605	107458659	(CCG)n	282	+
chr3	107517951	107517984	(CGGAG)n	201	+
chr3	108226472	108226501	GC_rich	22	+
chr3	108554532	108554548	GC_rich	24	+
chr3	108653711	108653722	(TTTC)n	997	+
chr3	108653725	108653759	(CTTA)n	204	+
chr3	108653855	108653878	(CCCCCG)n	186	+
chr3	108654306	108654327	AT_rich	21	+
chr3	109340827	109340848	GC_rich	21	+
chr3	109341000	109341021	GC_rich	21	+
chr3	110142612	110142675	GC_rich	21	+
chr3	121426969	121426994	GC_rich	25	+
chr3	121953176	121953288	(CGG)n	217	+
chr3	122619728	122619759	(GGGA)n	258	+
chr3	122619820	122619861	GC_rich	27	+
chr3	125938048	125938056	(CCCCG)n	211	+
chr3	125938645	125938672	GC_rich	27	+
chr3	125938705	125938764	C-rich	211	+
chr3	127837500	127837503	GC_rich	31	+
chr3	127837670	127837694	(TC)n	216	+
chr3	127895969	127896026	C-rich	238	+
chr3	129830691	129830745	(CCG)n	258	+
chr3	132949600	132949640	(CA)n	339	+
chr3	136670616	136670689	(CGG)n	234	+
chr3	138526410	138526435	MIR	332	-
chr3	144828802	144829728	L1Md_T	29009	+
chr3	145576636	145576710	GA-rich	372	+
chr3	145987922	145987981	GC_rich	24	+
chr3	146220900	146220935	GC_rich	21	+
chr3	146499685	146499750	GC_rich	23	+
chr3	146499762	146499822	GC_rich	25	+
chr4	3090561	3090988	GSAT_MM	1674	+
chr4	8647456	8647478	GC_rich	22	+
chr4	8911709	8911734	GC_rich	23	+
chr4	10874824	10874856	GC_rich	25	+
chr4	11007256	11007315	GC_rich	24	+
chr4	11007396	11007418	GC_rich	22	+
chr4	11190873	11190905	(CGCGG)n	222	+
chr4	14929897	14930039	MTEa	415	+
chr4	14930039	14930086	(TG)n	423	+
chr4	14930086	14930122	MTEa	415	+
chr4	14930476	14930497	(CCCCG)n	189	+
chr4	14930506	14930574	GC_rich	26	+
chr4	14930586	14930678	GC_rich	36	+
chr4	17309236	17309532	L1Md_T	38266	-
chr4	19575585	19575630	B1F	442	+
chr4	21678829	21678877	(CCG)n	369	+
chr4	21679295	21679340	(TGG)n	297	+
chr4	21679367	21679391	GC_rich	24	+
chr4	22487677	22487760	(CTG)n	567	+
chr4	22487861	22487931	(CCG)n	357	+
chr4	22488202	22488273	(TC)n	352	+
chr4	22488307	22488349	(CTG)n	207	+
chr4	22488367	22488470	CT-rich	269	+
chr4	23652914	23653370	L1Md_T	37851	-
chr4	32796764	32796973	RLTR4_MM-int	49046	-
chr4	32796973	32797075	RLTR4_Mm	6510	-
chr4	33924501	33924522	GC_rich	21	+
chr4	41026635	41026758	B3	743	+
chr4	41026765	41026832	AT_rich	48	+
chr4	41569239	41569308	GC_rich	23	+
chr4	43040220	43040248	GC_rich	21	+
chr4	44167998	44168020	GC_rich	22	+
chr4	44168110	44168229	(TCCCC)n	1038	+
chr4	44168312	44168326	GC_rich	21	+
chr4	45530276	45530304	GC_rich	23	+
chr4	45826859	45826880	GC_rich	21	+
chr4	45826885	45826922	GC_rich	23	+
chr4	46344267	46344321	GC_rich	26	+
chr4	46344691	46344721	(CCG)n	207	+
chr4	46536150	46536179	(CGGGG)n	228	+
chr4	46991275	46991320	GC_rich	31	+
chr4	46991329	46991343	(CAG)n	180	+
chr4	48585977	48586012	(TG)n	228	+
chr4	50861884	50862182	L1Md_A	41229	-
chr4	54945812	54945941	CT-rich	300	+
chr4	55532746	55532770	(CGG)n	183	+
chr4	58911672	58911696	GC_rich	24	+
chr4	59548740	59548762	GC_rich	22	+
chr4	59549324	59549326	GC_rich	22	+
chr4	62360940	62360995	MIRc	183	+
chr4	63495142	63495175	(CCG)n	215	+
chr4	63495235	63495281	GC_rich	25	+
chr4	63495913	63495948	GC_rich	21	+
chr4	63496056	63496097	C-rich	213	+
chr4	63544643	63544723	(CCCCG)n	457	+
chr4	63545365	63545396	(T)n	225	+
chr4	64867658	64868135	L1Md_T	37936	-
chr4	67916226	67916781	L1Md_T	35353	+
chr4	68953732	68953744	(CA)n	232	+
chr4	70535478	70535532	MIRb	212	-
chr4	73295526	73295537	L1Md_F	2224	+
chr4	73295551	73296270	L1Md_T	36336	+
chr4	76214403	76214522	L1Md_A	41242	-
chr4	76449874	76449945	CT-rich	248	+
chr4	76450025	76450051	(CTG)n	192	+
chr4	88773559	88773582	A-rich	239	+
chr4	88785231	88785297	A-rich	239	+
chr4	88791072	88791138	A-rich	239	+
chr4	88794009	88794075	A-rich	239	+
chr4	88796919	88796985	A-rich	239	+
chr4	88799842	88799908	A-rich	239	+
chr4	88802835	88802842	A-rich	239	+
chr4	90979803	90980496	L1Md_T	36146	+
chr4	91371857	91371889	(CCCCCG)n	192	+
chr4	99194121	99194144	GC_rich	23	+
chr4	99651266	99651286	(T)n	180	+
chr4	101264938	101264948	GC_rich	26	+
chr4	101419603	101419651	G-rich	219	+
chr4	103119556	103119599	GC_rich	25	+
chr4	103119751	103119773	GC_rich	22	+
chr4	103619541	103619564	MER45R	250	-
chr4	106316137	106316183	GC_rich	25	+
chr4	106316666	106316744	(CGG)n	219	+
chr4	108217723	108217776	C-rich	215	+
chr4	108459534	108459564	(TCCC)n	228	+
chr4	108460104	108460128	(CGG)n	369	+
chr4	108834634	108834655	(A)n	189	+
chr4	109280248	109280273	(CGGGG)n	225	+
chr4	109280611	109280699	GC_rich	39	+
chr4	109979898	109979978	(CGG)n	285	+
chr4	109981951	109981982	GC_rich	24	+
chr4	114907871	114907894	GC_rich	23	+
chr4	114908455	114908566	GC_rich	34	+
chr4	114908824	114908871	(CCG)n	291	+
chr4	114925492	114925512	(CGG)n	180	+
chr4	116840512	116840606	B1_Mus1	1020	-
chr4	118556007	118556046	(TCTG)n	224	+
chr4	118556019	118556509	(GCTG)n	321	+
chr4	119539695	119539721	(CCG)n	213	+
chr4	120268203	120268244	GC_rich	27	+
chr4	120268328	120268451	GC_rich	39	+
chr4	120747896	120747954	(TGGA)n	354	+
chr4	122712964	122713232	L1Md_T	38882	-
chr4	123233707	123233742	GC_rich	28	+
chr4	123239565	123239641	GC_rich	27	+
chr4	123239702	123239739	GC_rich	30	+
chr4	123240291	123240304	MIR	183	+
chr4	124155606	124155663	(TAGA)n	1357	+
chr4	124155663	124155699	(GAAA)n	291	+
chr4	124155699	124155922	(TAGA)n	1460	+
chr4	124657928	124658032	(CGG)n	236	+
chr4	124658194	124658247	(CGG)n	214	+
chr4	124658892	124658921	GC_rich	22	+
chr4	124658984	124659012	GC_rich	21	+
chr4	124986402	124986431	GC_rich	22	+
chr4	124986468	124986525	GC_rich	29	+
chr4	125030386	125030438	B1F1	403	+
chr4	126148210	126148275	MIR	265	+
chr4	126148408	126148484	C-rich	245	+
chr4	126286317	126286428	L2	192	+
chr4	126286748	126286812	GC_rich	29	+
chr4	126468544	126468588	(CCG)n	201	+
chr4	126735759	126735782	GC_rich	23	+
chr4	128884114	128884144	GC_rich	23	+
chr4	129248570	129248587	(CGG)n	249	+
chr4	129287509	129287554	(CACCC)n	185	+
chr4	129513186	129513203	(TG)n	201	+
chr4	129599997	129600075	MIRb	324	-
chr4	129600348	129600392	GC_rich	30	+
chr4	129810600	129810743	B2_Mm1a	1234	-
chr4	131920469	131920522	GC_rich	32	+
chr4	131920529	131920571	G-rich	206	+
chr4	131921312	131921347	GC_rich	21	+
chr4	131921451	131921477	(CGGG)n	192	+
chr4	132048775	132048855	GC_rich	24	+
chr4	133011560	133011660	G-rich	274	+
chr4	133011723	133011761	(GGGA)n	239	+
chr4	133251463	133251486	GC_rich	23	+
chr4	133480386	133480408	GC_rich	22	+
chr4	133519115	133519147	GC_rich	25	+
chr4	133519232	133519302	G-rich	239	+
chr4	133519610	133519634	(TCTG)n	195	+
chr4	133604756	133604758	(A)n	192	+
chr4	133605032	133605169	MIR3	194	+
chr4	133814238	133814293	G-rich	223	+
chr4	134534926	134534948	GC_rich	22	+
chr4	134703644	134703697	GC_rich	39	+
chr4	135152571	135152614	GC_rich	22	+
chr4	135152652	135152758	C-rich	250	+
chr4	135152835	135152855	(CGG)n	180	+
chr4	135152895	135152925	GC_rich	23	+
chr4	136637694	136637724	GC_rich	30	+
chr4	137277762	137277801	GC_rich	25	+
chr4	139092968	139093010	GC_rich	28	+
chr4	141247749	141247820	L2b	184	+
chr4	143212673	143212697	GC_rich	24	+
chr4	143213001	143213116	PB1D9	374	+
chr4	143350041	143350062	GC_rich	21	+
chr4	146263351	146263390	GC_rich	32	+
chr4	150914110	150914228	PB1D9	360	-
chr4	151108302	151108342	C-rich	218	+
chr4	151108424	151108446	GC_rich	22	+
chr4	151108904	151108928	(G)n	183	+
chr4	152130863	152130896	(CGG)n	234	+
chr4	152799260	152799401	MTD	2056	-
chr4	154160304	154160322	GC_rich	22	+
chr4	154637457	154637519	C-rich	217	+
chr4	155361528	155361552	GC_rich	24	+
chr4	155812529	155812580	(CGG)n	217	+
chr5	5748900	5748928	AT_rich	21	+
chr5	7621732	7622227	L1Md_T	36518	-
chr5	9100981	9101004	GC_rich	23	+
chr5	9101050	9101081	GC_rich	31	+
chr5	9161753	9161826	GC_rich	24	+
chr5	9162197	9162326	Lx8	655	-
chr5	23434438	23434455	(CCG)n	417	+
chr5	25817464	25817759	(CTGTG)n	1268	+
chr5	30105072	30105124	G-rich	205	+
chr5	30889167	30889209	GC_rich	28	+
chr5	31092644	31092664	GC_rich	21	+
chr5	33695589	33695612	GC_rich	23	+
chr5	33997050	33997066	GC_rich	38	+
chr5	33997216	33997246	GC_rich	30	+
chr5	34187451	34187482	GC_rich	24	+
chr5	34187576	34187621	GC_rich	24	+
chr5	34660675	34660790	(CGG)n	277	+
chr5	34661462	34661475	B1_Mus2	1042	+
chr5	35279895	35279985	(CGG)n	220	+
chr5	35388784	35388813	GC_rich	22	+
chr5	35389227	35389328	(CGA)n	220	+
chr5	35679513	35679547	GC_rich	21	+
chr5	36238002	36238521	L1Md_T	33761	+
chr5	36748441	36748493	(CGCGG)n	229	+
chr5	47983085	47983115	G-rich	200	+
chr5	50058682	50058710	GC_rich	21	+
chr5	62227963	62228361	L1Md_T	33783	+
chr5	65763818	65763848	GC_rich	23	+
chr5	65763904	65763926	GC_rich	22	+
chr5	65764123	65764146	(CCGCG)n	207	+
chr5	65764374	65764438	G-rich	203	+
chr5	67427146	67427165	(CGG)n	234	+
chr5	68437393	68437717	L1Md_T	37158	-
chr5	69341184	69341212	GC_rich	21	+
chr5	69531810	69532292	L1Md_T	33933	+
chr5	72559591	72559612	GC_rich	21	+
chr5	75153351	75153383	(CGG)n	207	+
chr5	76140258	76140289	(GGGA)n	183	+
chr5	76588934	76588984	GC_rich	22	+
chr5	76589069	76589095	(TCCG)n	201	+
chr5	76931405	76931519	RLTR4_MM-int	69689	+
chr5	88564910	88565085	(CGGGG)n	311	+
chr5	88565568	88565571	GC_rich	29	+
chr5	89883559	89883582	GC_rich	23	+
chr5	90541625	90542651	L1Md_T	39207	-
